mid,user_name,user_link,verify_typ,weibo_link,publish_time,content,image_urls,video_preview_url,forward_num,comment_num,like_num,source,origin_weibo_user_name,origin_weibo_content,origin_weibo_info
4871588312777477,路人丁开挖掘机,https://weibo.com/3824896388,没有认证,https://weibo.com/3824896388/Mu2l1bEy1,2023-02-21 14:23,#上海暂停体育中考#看德国一个老板在益生菌之前还参加马拉松，不知道他应该归属于重度#long covid# 还是#me/cfs# 发展到昏迷不醒，得到一位医生和家人朋友的帮助把他拉去私立诊所做了洗血（免疫吸附）还有输液等一系列抢救治疗，救回来了，仍在卧床,,,0,0,3,Redmi K40S,,,{}
4871618797505294,中国对外贸易杂志英文版,https://weibo.com/2821141604,蓝V认证,https://weibo.com/2821141604/Mu38bvut8,2023-02-21 16:24,"【Group tours come back on menu for overseas travelers】May Day set to be next big holiday with guided trips, flights, hotel bookingsChina's outbound tourism market, which had been near dormant for the past three years, saw a strong rebound during this year's Spring Festival holiday, as the country optimized its COVID-19 prevention and entry policies in early January.The global tourism industry will get a strong boost as China, one of the world's largest outbound tourism markets before the pandemic, resumed outbound group tours starting from Feb 6, industry experts said.Spring Festival is the first long holiday since China resumed quarantine-free cross-border travel on Jan 8 after nearly three years since the onset of the COVID-19 pandemic, and Southeast Asian countries have gained traction among Chinese travelers.During the seven-day break, the most popular overseas destinations for Chinese tourists were Bangkok, Phuket and Chiang Mai in Thailand, Indonesia, Malaysia and the Philippines, according to the China branch of US-based short-term lodging rental provider Airbnb.More and more Chinese travelers have booked long-distance trips, with tours to the United Kingdom and France, which have rich tourism sources, and deep historical and cultural foundations, gradually recovering. In addition, Norway and the United Arab Emirates are among the top 20 outbound travel destinations for Chinese tourists.Kong Zhiqiu, head of Airbnb's China business, said Chinese travelers had shown great enthusiasm for traveling abroad during Spring Festival as the country relaxed the cross-border travel restrictions, adding that overseas travel saw a good start over the holiday, and he is bullish on the prospects of outbound tourism this year.Alibaba Group's travel branch Fliggy said bookings for flight tickets to overseas destinations skyrocketed more than fourfold year-on-year during the week-long holiday on the platform, while visa applications jumped more than 3.4 times compared with the previous year.Thailand, the Maldives and New Zealand have become the fastest-growing tourist destinations among Chinese travelers, said the travel portal.On Jan 20, the Ministry of Culture and Tourism announced starting from Feb 6, travel agencies could resume organizing group tours to 20 countries, such as Thailand, Indonesia, Cambodia, the Maldives, Sri Lanka, the Philippines and Malaysia.During this year's Spring Festival, more than 2.87 million people traveled abroad, an average of 410,000 per day, up 120.5 percent from the previous Spring Festival holiday, according to Foreign Ministry spokeswoman Mao Ning.Dai Bin, president of the China Tourism Academy, said China's outbound tourism is expected to see a robust recovery this year, which will inject strong impetus into the prosperity of the country's tourism industry, adding the tourism boom during the Spring Festival holiday set a good start for the full recovery of the industry.Data from Trip.com Group, China's largest online travel agency, showed that outbound travel bookings surged 640 percent year-on-year during the holiday, while orders for overseas hotels and international flight tickets booked by Chinese mainland tourists both increased more than four times over the last Spring Festival.Air tickets to Bali in Indonesia and Singapore surged about 30 times and eight times year-on-year, respectively, while bookings for hotels in Bangkok, Thailand, soared more than 33 times during the period, said Trip.com.China's resumption of outbound group tours will also bolster the global tourism industry and the economic recovery of countries that depend heavily on tourism, experts said.The World Tourism Organization forecasts that international arrivals will likely reach 80 percent to 95 percent of pre-pandemic levels in 2023, compared with 63 percent in 2022, despite lingering global headwinds.Shen Jiani, a senior researcher at Trip.com, said with the increasing number of international flights and improvement in travel convenience, the outbound tourism industry is expected to see an evident boom during the May Day holiday.With the gradual and orderly recovery of outbound tourism, people are showing an increasing demand for short-term home rentals and homestay services, which are now wide-ranging to satisfy the needs of various types of tourists, said Lai Zhen, an analyst at market research company iResearch.However, compared with hotels, the recovery of the vacation rental market is slower due to its non-standardized management methods and community-based services, said Han Mengying, an analyst from market consultancy Analysys.",,,0,0,1,微博网页版,,,{}
4871646986639513,查拉图腓腓,https://weibo.com/1973112385,没有认证,https://weibo.com/1973112385/Mu3RErReV,2023-02-21 18:16,最近每次吃完饭后脑雾很大，困得要死，刚刚尝试了一下深呼吸，瞬间清醒。难道我还在long covid 比如吃饭后大脑比较缺氧，深呼吸可以增加供氧量,,,0,0,2,iPhone,,,{}
4871730886087625,廖廖家Liu4Life,https://weibo.com/6325527492,没有认证,https://weibo.com/6325527492/Mu62YpxFv,2023-02-21 23:50,"I made a quick full 3 day trip to Hong Kong, situating myself in the City of Yuen Long where my family would always be based whenever we popped-over. 终于见到父母和哥哥了~！*Useful InfoI actually went to Hong Kong WITHOUT needing to do any covid test - also coming back.VLOG超话#超能新星汇##新星v计划#香港超话 L廖廖家Liu4Life的微博视频",,https://video.weibo.com/show?fid=1034:4871707467644947,0,0,4,微博视频号,,,{}
4871859810337951,简悦摩之,https://weibo.com/2446390063,没有认证,https://weibo.com/2446390063/Mu9oV1pUP,2023-02-22 08:22,＂按照世界卫生组织的定义，Long COVID，或“COVID-19的急性后遗症”，是指在新冠感染后3个月依然存在症状且至少持续2个月的症状，并且无法用其他诊断来解释，包括疲劳、呼吸急促、胸痛、心跳加速、味觉嗅觉丧失等。＂转发原文：该账号因用户自行申请关闭，现已无法查看。,,,0,0,0,iPhone客户端,,该账号因用户自行申请关闭，现已无法查看。,"{""origin_weibo_content"": ""该账号因用户自行申请关闭，现已无法查看。"", ""origin_weibo_user_name"": null, ""origin_weibo_link"": ""https://weibo.com//weibo.com//Mu94XqFMT?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 07:33"", ""origin_source"": []}"
4871880118375450,子陵在听歌,https://weibo.com/1251560221,橙V认证,https://weibo.com/1251560221/Mu9VFz8PU,2023-02-22 09:43,CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Peluso，做了一个半小时HIV poster session又赶紧跑上楼做Long COVID大会报告，这种精力让人敬佩。我觉得对于HIV治愈和COVID-19，我现在越来越不在乎基础研究，尤其是COVID-19，目前其实没有太多好研究的，我现在其实只会看被公司license in，NIH或UCSF等大型临床中心开展临床试验的项目。HIV治愈可说的很多，我需要好好想一想。但COVID-19治疗非常容易总结，主要问题就是上述3个问题。UCLA的传染科医生Kara Chew做了一个非常好的轻中症的COVID-19抗病毒治疗总结。除了常规的Paxlovid治疗，盐野义等poster 166报道了Ensitrelvir的2/3期临床试验结果，Ensitrelvir作为一个没有增效剂的3CL药物，在一个1145名发病5天内入组的临床试验中，仅给予125mg，可以显著降低5种COVID-19临床表现。另外她点评了vv116，vv116在对于Paxlovid的非劣性试验中，一个最大的问题是Paxlovid对照组没有有效性。除此以外，所有单抗药物都对Omicron治疗都失效。BWH和哈佛医学院的Jon Li之前是HIV治愈领域临床试验专家，现在做了很多COVID-19临床试验工作。他第一张幻灯片高度概括了目前所有COVID-19治疗（图2）。他主要讲了Paxlovid rebound（反弹），Paxlovid rebound平均发生于Paxlovid停药5天后，目前发到的发生率在2.3%-6.6%，Paxlovid不是耐药造成的（这与单抗和Remdesivir不同），跟人体的免疫功能没有关系，不是免疫功能低下造成的，而是一种SARS-CoV-2感染自然现象。有的人Paxlovid rebound具有症状和传染性。Long COVID讲座来自于Mike Peluso。他说10年前他还是Yale医学生的时候来到CROI，让他萌生了当传染科医生的想法。我刚刚在楼下问了他我觉得最重要的一个HIV临床试验（poster 0435）的问题，他就跑上楼来做Long COVID大会报告。他的报告指出真的影响生活的Long COVID少于5%，症状各异。但女性显著高发、除此以外，高龄、重症COVID-19、有基础病患者、低收入群体显著高发。对于Long COVID，Peluso强调的，也是我说过多次的，对于Long COVID最重要的是找biomarker，因为他是HIV医生，他特别说Long COVID需要有HIV病毒载量一样的良好biomarker。关于Long COVID的病理生理学机制，一个是在极少数患者中的局部组织（不是全身的）的病毒持续复制，一个是炎症，一个是自身抗体，一个是微血管病。对于这四种机制，可以分别开始抗病毒治疗、抗炎症治疗、IVIG和抗凝治疗进行临床试验。目前Long COVID研究最大障碍是临床试验入组难，因为入组标准版难以制定；没有明确机制和biomarker；患者组成复杂而多元；需要社会和NGO组织的大力合作和参与。提问环节，一个慢性疲劳综合（CFS）患者问会不会Long COVID会像CFS一样被医生忽视，这正好验证了他最后一点，需要社会和NGO组织的大力合作和参与。CROI可能代表了全世界HIV和COVID-19的临床研究的最高水平，我唯一感觉就是信息太多，无法段时间消化。8年前在这个会议上见到了李太生，和他聊了很久（微博正文）。现在国内的参会人更少了，希望明年CROI能有更多国内学者参与，尤其是COVID-19研究。#croi2023# 2美国·西雅图,https://wx2.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx4.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg,,116,43,275,iPhone 14 Pro Max,,,{}
4871892973913806,脑科学世界,https://weibo.com/5803416260,黄V认证,https://weibo.com/5803416260/Muagpgq9U,2023-02-22 10:34,"brainnews超话Mol Psychiatry：陆林院士团队揭示新冠感染20个月后的影响，并提出针对性干预建议来源：北京大学2023年1月23日，陆林课题组在Molecular Psychiatry上发表了题为“The phenotype and prediction of long-term physical, mental and cognitive COVID-19 sequelae 20 months after recovery, a community-based cohort study in China”的文章，北京大学公共卫生学院硕士研究生赵逸苗、北京大学第六医院副研究员师乐和武汉市武昌医院心理治疗科主任姜振东为论文共同第一作者，陆林、北京大学中国药物依赖研究所副研究员鲍彦平和武汉市武昌医院院长李相友为论文共同通讯作者。",https://wx2.sinaimg.cn/large/006kKxG4ly1hbc2ahy8hej30u00dcjt8.jpg,,2,3,5,brainnews超话,,,{}
4871893347207223,615sqr,https://weibo.com/2637337325,没有认证,https://weibo.com/2637337325/Muah0ueVx,2023-02-22 10:35,回复@615sqr:但是”机制“宏观的看，除了极少数局部病毒持续复制，其他都可以归纳为炎症，那没有病毒，炎症从何而来？炎症可能只由自身免疫系统引起，这和哮喘的情况很类似（当然部分哮喘是有外因的），Long COVID也可以参照哮喘治疗，特别是有呼吸道相关症状的。但是和哮喘也类似，治疗是个缓慢的过程，需要有耐心转发原文：CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c,https://wx2.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx4.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg,,0,0,0,微博网页版,子陵在听歌,CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu ​  展开c,"{""origin_user_name"": ""子陵在听歌"", ""origin_user_link"": ""https://weibo.com/u/1251560221"", ""origin_user_verify_typ"": ""橙V认证"", ""origin_weibo_content"": ""CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/1251560221/Mu9VFz8PU?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 09:43"", ""origin_source"": ""iPhone 14 Pro Max"", ""origin_repost_cnt"": ""116"", ""origin_comment_cnt"": ""43"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg""}"
4871905246973941,跪式服务打工人,https://weibo.com/2549542487,没有认证,https://weibo.com/2549542487/MuaActgeV,2023-02-22 11:23,现在上一个夜班要两天才能缓过来是不是long covid转发原文：谢谢@子陵在听歌 ，现在长新冠诊断就是缺乏生物标记物这种客观标准。图中提到的四种是长新冠机制的假说，病人千差万别，所以岩崎明子教授的预印本说长新冠病人的皮质醇降了一半，我有点想不通 O网页链接,https://wx3.sinaimg.cn/large/006UKOrjgy1hbc2e7g93lj30n014910q.jpg,,0,0,0,微博网页版,阿司匹林42195米,谢谢@子陵在听歌 ，现在长新冠诊断就是缺乏生物标记物这种客观标准。图中提到的四种是长新冠机制的假说，病人千差万别，所以岩崎明子教授的预印本说长新冠病人的皮质醇降了一半，我有点想不通 O网页链接 ​,"{""origin_user_name"": ""阿司匹林42195米"", ""origin_user_link"": ""https://weibo.com/u/6335428789"", ""origin_user_verify_typ"": ""橙V认证"", ""origin_weibo_content"": ""谢谢@子陵在听歌 ，现在长新冠诊断就是缺乏生物标记物这种客观标准。图中提到的四种是长新冠机制的假说，病人千差万别，所以岩崎明子教授的预印本说长新冠病人的皮质醇降了一半，我有点想不通 O网页链接"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/6335428789/MuahRbLVY?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 10:37"", ""origin_source"": ""微博轻享版"", ""origin_repost_cnt"": ""17"", ""origin_comment_cnt"": ""45"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/006UKOrjgy1hbc2e7g93lj30n014910q.jpg""}"
4871919126446325,LeibnizWarKeinButterkeks,https://weibo.com/7688619481,没有认证,https://weibo.com/7688619481/MuaWAr2YZ,2023-02-22 12:18,//@庄时利和:也是很多人关心的几个问题：轻中症抗病毒治疗、Paxlovid反弹和长新冠（Long COVID）转发原文：CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c,https://wx2.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx4.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg,,0,0,0,iPhone,子陵在听歌,CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu ​  展开c,"{""origin_user_name"": ""子陵在听歌"", ""origin_user_link"": ""https://weibo.com/u/1251560221"", ""origin_user_verify_typ"": ""橙V认证"", ""origin_weibo_content"": ""CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/1251560221/Mu9VFz8PU?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 09:43"", ""origin_source"": ""iPhone 14 Pro Max"", ""origin_repost_cnt"": ""116"", ""origin_comment_cnt"": ""43"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg""}"
4871921936895189,我都不懂qaq,https://weibo.com/7745340071,没有认证,https://weibo.com/7745340071/Mub17sVKJ,2023-02-22 12:29,//@庄时利和:也是很多人关心的几个问题：轻中症抗病毒治疗、Paxlovid反弹和长新冠（Long COVID）转发原文：CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c,https://wx2.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx4.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg,,0,0,0,UC浏览器,子陵在听歌,CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu ​  展开c,"{""origin_user_name"": ""子陵在听歌"", ""origin_user_link"": ""https://weibo.com/u/1251560221"", ""origin_user_verify_typ"": ""橙V认证"", ""origin_weibo_content"": ""CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/1251560221/Mu9VFz8PU?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 09:43"", ""origin_source"": ""iPhone 14 Pro Max"", ""origin_repost_cnt"": ""116"", ""origin_comment_cnt"": ""43"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg""}"
4871923043408659,费嘉南,https://weibo.com/2007106687,没有认证,https://weibo.com/2007106687/Mub2UeiKn,2023-02-22 12:33,//@庄时利和:也是很多人关心的几个问题：轻中症抗病毒治疗、Paxlovid反弹和长新冠（Long COVID）转发原文：CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c,https://wx2.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx4.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg,,0,0,0,Redmi K40 Pro+,子陵在听歌,CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu ​  展开c,"{""origin_user_name"": ""子陵在听歌"", ""origin_user_link"": ""https://weibo.com/u/1251560221"", ""origin_user_verify_typ"": ""橙V认证"", ""origin_weibo_content"": ""CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/1251560221/Mu9VFz8PU?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 09:43"", ""origin_source"": ""iPhone 14 Pro Max"", ""origin_repost_cnt"": ""116"", ""origin_comment_cnt"": ""43"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg""}"
4871926713424189,慢步经心201806,https://weibo.com/6582578385,没有认证,https://weibo.com/6582578385/Mub8PemMR,2023-02-22 12:48,//@庄时利和:也是很多人关心的几个问题：轻中症抗病毒治疗、Paxlovid反弹和长新冠（Long COVID）转发原文：CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c,https://wx2.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx4.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg,,0,0,0,HUAWEI P40 5G,子陵在听歌,CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu ​  展开c,"{""origin_user_name"": ""子陵在听歌"", ""origin_user_link"": ""https://weibo.com/u/1251560221"", ""origin_user_verify_typ"": ""橙V认证"", ""origin_weibo_content"": ""CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/1251560221/Mu9VFz8PU?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 09:43"", ""origin_source"": ""iPhone 14 Pro Max"", ""origin_repost_cnt"": ""116"", ""origin_comment_cnt"": ""43"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg""}"
4871927774581511,U思易,https://weibo.com/6271102650,没有认证,https://weibo.com/6271102650/MubaxjdRl,2023-02-22 12:52,从我自己身边来看，新冠后遗症对人影响很大。虚弱，无力，无法运动等都有发现。//@庄时利和:也是很多人关心的几个问题：轻中症抗病毒治疗、Paxlovid反弹和长新冠（Long COVID）转发原文：CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c,https://wx2.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx4.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg,,0,0,0,Xiaomi 13,子陵在听歌,CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu ​  展开c,"{""origin_user_name"": ""子陵在听歌"", ""origin_user_link"": ""https://weibo.com/u/1251560221"", ""origin_user_verify_typ"": ""橙V认证"", ""origin_weibo_content"": ""CROI 2023中的COVID-19治疗环节（session）讲了COVID-19治疗最重要三个问题：轻中症抗病毒治疗、Paxlovid反弹、长新冠（Long COVID）。下午重要的COVID-19治疗大会，3个演讲者分别是UCLA，哈佛医学院/BWH和UCSF的传染科医生。3个人都是HIV临床医生，现在都在同时做COVID-19治疗，尤其是UCSF的Mike Pelu   展开c"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/1251560221/Mu9VFz8PU?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-22 09:43"", ""origin_source"": ""iPhone 14 Pro Max"", ""origin_repost_cnt"": ""116"", ""origin_comment_cnt"": ""43"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l4wvh8j20vg10cnf1.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l6lvc5j22m91gr4qp.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0l8h2qlj232o28bhdt.jpg https://wx1.sinaimg.cn/large/4a994b1dgy1hbc0la4j16j22m21q64od.jpg""}"
