date,n_mainstream_posts,n_wemedia_posts,n_public_posts,mainstream_risk,wemedia_risk,public_H
2024-11-24,0,3,3,,0.6666666666666666,0.6666666666666666
2024-11-25,1,0,5,0.0,,0.0
2024-11-26,2,1,3,0.0,1.0,0.0
2024-11-27,0,0,15,,,0.13333333333333333
2024-11-28,1,0,16,1.0,,0.125
2024-11-29,0,1,8,,0.0,0.375
2024-11-30,0,1,3,,1.0,0.0
2024-12-01,0,0,4,,,0.25
2024-12-02,1,0,3,0.0,,0.6666666666666666
2024-12-03,2,2,8,0.0,1.0,0.0
2024-12-04,2,1,4,0.5,0.0,0.25
2024-12-05,1,0,2,0.0,,0.0
2024-12-06,0,0,2,,,0.0
2024-12-08,1,0,3,1.0,,0.0
2024-12-09,2,0,4,1.0,,0.0
2024-12-10,0,1,1,,1.0,0.0
2024-12-11,0,2,2,,1.0,0.5
2024-12-12,0,0,3,,,0.3333333333333333
2024-12-13,0,2,7,,1.0,0.2857142857142857
2024-12-14,0,1,2,,1.0,0.0
2024-12-15,1,0,14,1.0,,0.14285714285714285
2024-12-16,0,0,4,,,0.5
2024-12-17,0,1,3,,0.0,0.0
2024-12-18,0,2,3,,1.0,0.0
2024-12-19,0,1,5,,1.0,0.6
2024-12-20,0,1,2,,0.0,0.5
2024-12-21,0,1,5,,0.0,0.4
2024-12-22,0,0,2,,,0.5
2024-12-23,0,1,9,,1.0,0.0
2024-12-24,0,0,3,,,1.0
2024-12-25,0,0,4,,,0.25
2024-12-26,0,0,4,,,0.5
2024-12-27,0,0,3,,,0.0
2024-12-28,1,0,10,1.0,,0.1
2024-12-29,0,0,10,,,0.1
2024-12-30,0,0,6,,,0.0
2024-12-31,1,0,1,0.0,,0.0
2025-01-01,0,0,6,,,0.5
2025-01-02,0,0,5,,,0.6
2025-01-03,0,0,5,,,0.4
2025-01-04,0,0,6,,,0.8333333333333334
2025-01-05,0,3,3,,0.6666666666666666,0.3333333333333333
2025-01-06,0,0,4,,,0.25
2025-01-07,0,0,7,,,0.14285714285714285
2025-01-08,0,1,3,,1.0,0.0
2025-01-09,1,0,3,1.0,,0.0
2025-01-10,0,0,9,,,0.1111111111111111
2025-01-11,0,0,1,,,0.0
2025-01-12,0,1,3,,0.0,0.0
2025-01-13,0,0,6,,,0.3333333333333333
2025-01-14,0,1,3,,1.0,0.3333333333333333
2025-01-15,0,0,8,,,0.25
2025-01-16,0,0,2,,,0.0
2025-01-17,0,0,4,,,0.25
2025-01-18,0,0,1,,,0.0
2025-01-19,0,0,2,,,0.5
2025-01-20,2,0,4,0.0,,0.25
2025-01-21,0,0,7,,,0.0
2025-01-22,0,0,7,,,0.0
2025-01-23,0,0,2,,,0.0
2025-01-24,0,1,6,,1.0,0.3333333333333333
2025-01-25,0,5,8,,0.0,0.5
2025-01-26,0,2,4,,0.0,0.0
2025-01-27,0,1,5,,0.0,0.2
2025-01-28,0,1,3,,0.0,0.0
2025-01-29,0,2,1,,0.0,0.0
2025-01-30,0,0,1,,,0.0
2025-01-31,0,1,2,,1.0,0.0
2025-02-01,0,0,2,,,0.5
2025-02-02,0,0,1,,,0.0
2025-02-03,0,1,20,,1.0,0.15
2025-02-04,0,1,2,,0.0,0.0
2025-02-05,0,0,9,,,0.0
2025-02-06,0,0,7,,,0.2857142857142857
2025-02-07,0,0,8,,,0.25
2025-02-08,0,1,3,,1.0,0.6666666666666666
2025-02-09,0,2,6,,1.0,0.0
2025-02-10,0,0,1,,,0.0
2025-02-11,0,0,4,,,0.0
2025-02-12,0,0,6,,,0.6666666666666666
2025-02-13,0,0,1,,,1.0
2025-02-14,0,0,6,,,0.3333333333333333
2025-02-15,0,2,4,,0.5,0.25
2025-02-16,0,2,7,,0.5,0.2857142857142857
2025-02-17,0,1,5,,0.0,0.2
2025-02-18,0,0,5,,,0.2
2025-02-19,0,1,0,,1.0,
2025-02-20,0,0,3,,,0.0
2025-02-21,0,0,5,,,0.0
2025-02-22,0,1,1,,1.0,0.0
2025-02-23,0,0,1,,,0.0
2025-02-24,0,0,7,,,0.0
2025-02-25,0,1,3,,0.0,0.3333333333333333
2025-02-26,0,0,5,,,0.4
2025-02-27,0,0,1,,,0.0
2025-02-28,0,0,4,,,0.5
2025-03-01,0,0,10,,,0.2
2025-03-02,0,1,3,,1.0,0.3333333333333333
2025-03-03,0,0,6,,,0.0
2025-03-04,0,0,3,,,0.0
2025-03-05,0,1,1,,1.0,0.0
2025-03-06,0,1,4,,1.0,0.0
2025-03-07,0,0,8,,,0.25
2025-03-08,0,0,7,,,0.0
2025-03-09,0,1,6,,0.0,0.16666666666666666
2025-03-10,0,1,4,,1.0,0.0
2025-03-11,0,0,3,,,0.0
2025-03-12,0,1,3,,1.0,0.6666666666666666
2025-03-13,0,0,5,,,0.2
2025-03-14,0,1,1,,1.0,0.0
2025-03-15,0,0,11,,,0.0
2025-03-16,0,0,9,,,0.0
2025-03-17,0,1,4,,0.0,0.0
2025-03-18,0,0,2,,,0.0
2025-03-19,0,0,4,,,0.0
2025-03-20,0,2,1,,0.5,1.0
2025-03-21,0,0,1,,,0.0
2025-03-22,0,0,2,,,0.0
2025-03-23,0,1,4,,1.0,0.0
2025-03-24,0,2,9,,1.0,0.0
2025-03-25,0,0,8,,,0.25
2025-03-26,0,1,6,,1.0,0.16666666666666666
2025-03-27,0,0,4,,,0.5
2025-03-28,0,0,4,,,0.0
2025-03-29,0,0,3,,,0.0
2025-03-30,0,1,1,,1.0,0.0
2025-03-31,0,0,5,,,0.2
2025-04-01,0,1,2,,0.0,0.0
2025-04-02,0,0,4,,,0.5
2025-04-03,0,0,1,,,0.0
2025-04-04,0,0,2,,,0.0
2025-04-05,0,1,6,,1.0,0.6666666666666666
2025-04-06,0,0,2,,,0.0
2025-04-07,0,1,7,,0.0,0.5714285714285714
2025-04-08,0,2,3,,1.0,0.3333333333333333
2025-04-09,0,0,3,,,0.0
2025-04-10,0,0,2,,,0.5
2025-04-11,0,0,1,,,0.0
2025-04-12,0,0,1,,,0.0
2025-04-13,0,0,3,,,0.0
2025-04-14,0,0,6,,,0.0
2025-04-15,0,0,1,,,0.0
2025-04-16,0,0,3,,,0.0
2025-04-17,0,0,6,,,0.16666666666666666
2025-04-18,0,1,2,,1.0,0.0
2025-04-19,0,1,2,,1.0,0.5
2025-04-20,0,0,1,,,0.0
2025-04-21,0,1,4,,1.0,0.5
2025-04-22,0,0,2,,,0.5
2025-04-23,0,1,0,,1.0,
2025-04-24,0,1,1,,0.0,0.0
2025-04-25,0,1,2,,0.0,0.5
2025-04-27,0,0,3,,,0.0
2025-04-28,0,0,2,,,0.0
2025-04-29,0,0,2,,,0.0
2025-04-30,0,0,6,,,0.6666666666666666
2025-05-01,0,1,3,,1.0,1.0
2025-05-02,0,1,4,,0.0,0.75
2025-05-03,0,0,2,,,0.0
2025-05-04,0,0,2,,,0.0
2025-05-05,0,1,9,,0.0,0.0
2025-05-06,0,1,3,,1.0,0.0
2025-05-07,0,0,12,,,0.0
2025-05-08,0,0,1,,,1.0
2025-05-09,0,0,2,,,0.5
2025-05-11,0,0,1,,,0.0
2025-05-12,0,1,9,,1.0,0.6666666666666666
2025-05-13,0,2,3,,0.5,0.3333333333333333
2025-05-14,0,0,4,,,0.5
2025-05-15,1,0,4,0.0,,0.0
2025-05-16,0,0,4,,,0.0
2025-05-17,0,0,7,,,0.0
2025-05-18,3,1,8,1.0,1.0,0.375
2025-05-19,5,5,16,0.0,0.2,0.0625
2025-05-20,1,8,11,0.0,0.5,0.09090909090909091
2025-05-21,4,2,10,0.0,0.5,0.1
2025-05-22,1,3,2,0.0,0.3333333333333333,0.0
2025-05-23,0,2,2,,1.0,0.0
2025-05-24,3,2,10,0.0,1.0,0.3
2025-05-25,0,2,4,,0.5,0.75
2025-05-26,0,1,3,,1.0,1.0
2025-05-27,0,1,4,,0.0,0.0
2025-05-28,0,5,4,,0.8,0.5
2025-05-29,0,1,4,,0.0,0.5
2025-05-30,0,1,3,,0.0,1.0
2025-05-31,0,0,1,,,0.0
2025-06-01,0,0,3,,,0.0
2025-06-02,0,1,5,,1.0,0.0
2025-06-03,0,0,5,,,0.2
2025-06-04,0,1,3,,1.0,0.0
2025-06-05,0,1,3,,0.0,0.0
2025-06-06,0,3,3,,0.3333333333333333,0.6666666666666666
2025-06-07,0,0,1,,,0.0
2025-06-08,0,1,5,,0.0,0.2
2025-06-10,0,0,5,,,0.0
2025-06-11,0,1,1,,0.0,0.0
2025-06-12,0,1,6,,0.0,0.16666666666666666
2025-06-13,0,0,2,,,0.5
2025-06-14,0,2,0,,0.0,
2025-06-15,0,1,1,,1.0,0.0
2025-06-16,0,0,4,,,0.25
2025-06-17,0,1,4,,0.0,0.75
2025-06-18,0,1,5,,1.0,0.4
2025-06-19,0,1,2,,0.0,0.5
2025-06-20,0,0,1,,,0.0
2025-06-21,0,0,4,,,0.0
2025-06-23,0,2,6,,0.0,0.16666666666666666
2025-06-24,0,1,5,,1.0,0.2
2025-06-25,0,1,1,,1.0,0.0
2025-06-26,0,0,4,,,0.25
2025-06-27,0,2,7,,0.5,0.0
2025-06-28,0,0,1,,,0.0
2025-06-29,0,0,12,,,0.25
2025-06-30,0,1,3,,0.0,0.0
2025-07-01,0,1,3,,0.0,0.0
2025-07-02,0,1,3,,0.0,0.3333333333333333
2025-07-03,0,1,0,,1.0,
2025-07-04,0,0,3,,,0.6666666666666666
2025-07-05,0,1,3,,1.0,0.0
2025-07-06,0,3,1,,0.0,0.0
2025-07-07,0,1,3,,0.0,0.0
2025-07-08,0,0,5,,,0.6
2025-07-09,0,0,3,,,0.3333333333333333
2025-07-10,0,2,2,,0.5,0.5
